pdb,phi site,psi site,phi,psi,B factor(Avg),BFMP ring shape
2j72.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,231.044,238.869,"(['GLC(4_C_)', 'GLC(3_C_)'], [29.68, 19.29])","(['4.C', '3.C'], ['4C1', '4C1'])"
2j72.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,224.805,226.407,"(['GLC(3_C_)', 'GLC(2_C_)'], [19.29, 18.96])","(['3.C', '2.C'], ['4C1', '4C1'])"
2j72.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,195.205,196.68,"(['GLC(2_C_)', 'GLC(1_C_)'], [18.96, 37.59])","(['2.C', '1.C'], ['4C1', '-'])"
1cpu.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,237.704,248.602,"(['GLC(2_C_)', 'GLC(1_C_)'], [14.99, 9.95])","(['2.C', '1.C'], ['4C1', '4C1'])"
5zhp.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,195.77,41.4816,"(['GLC(2_C_)', 'GLC(1_C_)'], [102.83, 90.11])","(['2.C', '1.C'], ['4C1', '4C1'])"
1veo.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,227.485,231.116,"(['GLC(2_D_)', 'GLC(1_D_)'], [66.57, 70.31])","(['2.D', '1.D'], ['4C1', '4C1'])"
1veo.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,205.054,218.593,"(['GLC(2_C_)', 'GLC(1_C_)'], [29.54, 27.79])","(['2.C', '1.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 8 C2 C1 GLC 7 O4 C4,C GLC 8 C1 GLC 7 O4 C4 C5,202.004,209.337,"(['GLC(8_C_)', 'GLC(7_C_)'], [54.01, 74.51])","(['8.C', '7.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 7 C2 C1 GLC 6 O4 C4,C GLC 7 C1 GLC 6 O4 C4 C5,159.984,202.986,"(['GLC(7_C_)', 'GLC(6_C_)'], [74.51, 82.74])","(['7.C', '6.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 6 C2 C1 GLC 5 O4 C4,C GLC 6 C1 GLC 5 O4 C4 C5,176.487,203.65,"(['GLC(6_C_)', 'GLC(5_C_)'], [82.74, 79.21])","(['6.C', '5.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,183.838,207.53,"(['GLC(5_C_)', 'GLC(4_C_)'], [79.21, 69.55])","(['5.C', '4.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,194.434,219.795,"(['GLC(4_C_)', 'GLC(3_C_)'], [69.55, 75.22])","(['4.C', '3.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,222.779,242.914,"(['GLC(3_C_)', 'GLC(2_C_)'], [75.22, 103.05])","(['3.C', '2.C'], ['4C1', '4C1'])"
5lgv.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,221.687,239.248,"(['GLC(2_C_)', 'GLC(1_C_)'], [103.05, 108.46])","(['2.C', '1.C'], ['4C1', '4C1'])"
5lgv.pdb,F GLC 5 C2 C1 GLC 4 O4 C4,F GLC 5 C1 GLC 4 O4 C4 C5,244.24599999999998,243.587,"(['GLC(5_F_)', 'GLC(4_F_)'], [119.91, 125.98])","(['5.F', '4.F'], ['4C1', '4C1'])"
5lgv.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,247.80700000000002,236.986,"(['GLC(4_F_)', 'GLC(3_F_)'], [125.98, 117.51])","(['4.F', '3.F'], ['4C1', '4C1'])"
5lgv.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,233.522,241.10399999999998,"(['GLC(3_F_)', 'GLC(2_F_)'], [117.51, 122.87])","(['3.F', '2.F'], ['4C1', '4C1'])"
5lgv.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,204.826,64.8631,"(['GLC(2_F_)', 'GLC(1_F_)'], [122.87, 109.15])","(['2.F', '1.F'], ['4C1', '4C1'])"
5lgv.pdb,D GLC 5 C2 C1 GLC 4 O4 C4,D GLC 5 C1 GLC 4 O4 C4 C5,244.21800000000002,248.43099999999998,"(['GLC(5_D_)', 'GLC(4_D_)'], [91.04, 97.31])","(['5.D', '4.D'], ['4C1', '4C1'])"
5lgv.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,249.122,215.775,"(['GLC(4_D_)', 'GLC(3_D_)'], [97.31, 82.04])","(['4.D', '3.D'], ['4C1', '4C1'])"
5lgv.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,239.09199999999998,246.535,"(['GLC(3_D_)', 'GLC(2_D_)'], [82.04, 88.16])","(['3.D', '2.D'], ['4C1', '4C1'])"
5lgv.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,198.826,63.4696,"(['GLC(2_D_)', 'GLC(1_D_)'], [88.16, 84.72])","(['2.D', '1.D'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 8 C2 C1 GLC 7 O4 C4,E GLC 8 C1 GLC 7 O4 C4 C5,204.988,208.39,"(['GLC(8_E_)', 'GLC(7_E_)'], [68.26, 84.54])","(['8.E', '7.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 7 C2 C1 GLC 6 O4 C4,E GLC 7 C1 GLC 6 O4 C4 C5,154.604,208.626,"(['GLC(7_E_)', 'GLC(6_E_)'], [84.54, 91.38])","(['7.E', '6.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 6 C2 C1 GLC 5 O4 C4,E GLC 6 C1 GLC 5 O4 C4 C5,181.69,197.896,"(['GLC(6_E_)', 'GLC(5_E_)'], [91.38, 89.19])","(['6.E', '5.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 5 C2 C1 GLC 4 O4 C4,E GLC 5 C1 GLC 4 O4 C4 C5,186.821,205.229,"(['GLC(5_E_)', 'GLC(4_E_)'], [89.19, 88.96])","(['5.E', '4.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,187.516,221.966,"(['GLC(4_E_)', 'GLC(3_E_)'], [88.96, 83.79])","(['4.E', '3.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,223.013,241.909,"(['GLC(3_E_)', 'GLC(2_E_)'], [83.79, 105.04])","(['3.E', '2.E'], ['4C1', '4C1'])"
5lgv.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,215.144,244.451,"(['GLC(2_E_)', 'GLC(1_E_)'], [105.04, 124.68])","(['2.E', '1.E'], ['4C1', '4C1'])"
6t16.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,243.93,244.24200000000002,"(['GLC(2_D_)', 'GLC(1_D_)'], [191.84, 143.97])","(['2.D', '1.D'], ['4C1', '4C1'])"
5h7n.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,202.546,215.59,"(['GLC(4_D_)', 'GLC(3_D_)'], [69.0, 42.11])","(['4.D', '3.D'], ['4C1', '4C1'])"
5h7n.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,227.502,231.221,"(['GLC(3_D_)', 'GLC(2_D_)'], [42.11, 33.32])","(['3.D', '2.D'], ['4C1', '4C1'])"
5h7n.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,223.198,217.595,"(['GLC(2_D_)', 'GLC(1_D_)'], [33.32, 37.29])","(['2.D', '1.D'], ['4C1', '4C1'])"
5h7n.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,197.911,212.099,"(['GLC(4_C_)', 'GLC(3_C_)'], [60.45, 40.95])","(['4.C', '3.C'], ['4C1', '4C1'])"
5h7n.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,220.586,230.441,"(['GLC(3_C_)', 'GLC(2_C_)'], [40.95, 31.53])","(['3.C', '2.C'], ['4C1', '4C1'])"
5h7n.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,220.059,227.078,"(['GLC(2_C_)', 'GLC(1_C_)'], [31.53, 34.01])","(['2.C', '1.C'], ['4C1', '4C1'])"
4wgi.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,226.375,223.204,"(['GLC(2_B_)', 'GLC(1_B_)'], [12.94, 16.7])","(['2.B', '1.B'], ['4C1', '4C1'])"
6bvg.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,246.627,243.029,"(['GLC(2_D_)', 'GLC(1_D_)'], [78.98, 74.34])","(['2.D', '1.D'], ['4C1', '4C1'])"
6bvg.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,248.678,244.80200000000002,"(['GLC(2_C_)', 'GLC(1_C_)'], [78.58, 75.66])","(['2.C', '1.C'], ['4C1', '4C1'])"
4bl8.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,224.85,221.225,"(['GLC(2_D_)', 'GLC(1_D_)'], [81.36, 90.35])","(['2.D', '1.D'], ['4C1', '4C1'])"
4bl8.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,225.343,219.216,"(['GLC(2_C_)', 'GLC(1_C_)'], [60.21, 59.61])","(['2.C', '1.C'], ['4C1', '4C1'])"
5tj2.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,232.416,208.123,"(['GLC(2_G_)', 'GLC(1_G_)'], [49.85, 67.87])","(['2.G', '1.G'], ['4C1', '4C1'])"
5tj2.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,215.959,220.678,"(['GLC(2_H_)', 'GLC(1_H_)'], [105.0, 106.31])","(['2.H', '1.H'], ['4C1', 'OH1'])"
5tj2.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,225.75,219.545,"(['GLC(2_F_)', 'GLC(1_F_)'], [27.54, 33.01])","(['2.F', '1.F'], ['4C1', '4C1'])"
5tj2.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,226.622,214.873,"(['GLC(2_E_)', 'GLC(1_E_)'], [31.45, 36.26])","(['2.E', '1.E'], ['4C1', '-'])"
3w37.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,193.225,210.493,"(['GLC(2_D_)', 'GLC(1_D_)'], [21.57, 34.31])","(['2.D', '1.D'], ['4C1', '4C1'])"
5jbf.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,215.731,242.07,"(['GLC(2_E_)', 'GLC(1_E_)'], [50.5, 54.27])","(['2.E', '1.E'], ['4C1', '4C1'])"
5jbf.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,237.26,228.569,"(['GLC(2_D_)', 'GLC(1_D_)'], [51.87, 44.63])","(['2.D', '1.D'], ['4C1', '4C1'])"
5jbf.pdb,F GLC 5 C2 C1 GLC 4 O4 C4,F GLC 5 C1 GLC 4 O4 C4 C5,180.384,200.991,"(['GLC(5_F_)', 'GLC(4_F_)'], [40.73, 41.94])","(['5.F', '4.F'], ['4C1', '4C1'])"
5jbf.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,210.896,228.377,"(['GLC(4_F_)', 'GLC(3_F_)'], [41.94, 41.37])","(['4.F', '3.F'], ['4C1', '4C1'])"
5jbf.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,214.115,222.355,"(['GLC(3_F_)', 'GLC(2_F_)'], [41.37, 38.57])","(['3.F', '2.F'], ['4C1', '4C1'])"
5jbf.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,220.542,210.813,"(['GLC(2_F_)', 'GLC(1_F_)'], [38.57, 49.79])","(['2.F', '1.F'], ['4C1', '-'])"
5jbf.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,244.476,229.879,"(['GLC(2_G_)', 'GLC(1_G_)'], [53.58, 64.08])","(['2.G', '1.G'], ['4C1', '1S3'])"
5jbf.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,229.31,235.51999999999998,"(['GLC(2_H_)', 'GLC(1_H_)'], [50.43, 47.29])","(['2.H', '1.H'], ['4C1', '4C1'])"
5jbf.pdb,I GLC 3 C2 C1 GLC 2 O4 C4,I GLC 3 C1 GLC 2 O4 C4 C5,226.011,224.693,"(['GLC(3_I_)', 'GLC(2_I_)'], [45.16, 49.75])","(['3.I', '2.I'], ['4C1', '4C1'])"
5jbf.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,178.373,193.431,"(['GLC(2_I_)', 'GLC(1_I_)'], [49.75, 52.91])","(['2.I', '1.I'], ['4C1', '4C1'])"
5jbf.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,182.587,202.634,"(['GLC(5_C_)', 'GLC(4_C_)'], [37.93, 39.04])","(['5.C', '4.C'], ['4C1', '4C1'])"
5jbf.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,213.891,226.16,"(['GLC(4_C_)', 'GLC(3_C_)'], [39.04, 39.41])","(['4.C', '3.C'], ['4C1', '4C1'])"
5jbf.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,221.364,216.486,"(['GLC(3_C_)', 'GLC(2_C_)'], [39.41, 37.33])","(['3.C', '2.C'], ['4C1', '4C1'])"
5jbf.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,217.957,200.952,"(['GLC(2_C_)', 'GLC(1_C_)'], [37.33, 54.89])","(['2.C', '1.C'], ['4C1', '-'])"
3g7w.pdb,B GLC 3 C2 C1 GLC 2 O4 C4,B GLC 3 C1 GLC 2 O4 C4 C5,225.483,237.89,"(['GLC(3_B_)', 'GLC(2_B_)'], [31.55, 18.44])","(['3.B', '2.B'], ['4C1', '4C1'])"
3g7w.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,220.318,223.637,"(['GLC(2_B_)', 'GLC(1_B_)'], [18.44, 19.63])","(['2.B', '1.B'], ['4C1', '4C1'])"
1anf.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,225.313,221.921,"(['GLC(2_B_)', 'GLC(1_B_)'], [15.4, 18.79])","(['2.B', '1.B'], ['4C1', '-'])"
3osr.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,220.49,224.329,"(['GLC(2_D_)', 'GLC(1_D_)'], [11.86, 14.69])","(['2.D', '1.D'], ['4C1', '4C1'])"
3osr.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,222.419,221.715,"(['GLC(2_C_)', 'GLC(1_C_)'], [8.24, 10.41])","(['2.C', '1.C'], ['4C1', '4C1'])"
5b3z.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,224.264,226.103,"(['GLC(2_F_)', 'GLC(1_F_)'], [21.93, 23.11])","(['2.F', '1.F'], ['4C1', '4C1'])"
5b3z.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,224.106,222.788,"(['GLC(2_E_)', 'GLC(1_E_)'], [20.75, 21.91])","(['2.E', '1.E'], ['4C1', '4C1'])"
5b3z.pdb,H GLC 2 C2 C1 GLC 1 O4 C4,H GLC 2 C1 GLC 1 O4 C4 C5,230.04,219.326,"(['GLC(2_H_)', 'GLC(1_H_)'], [27.11, 28.68])","(['2.H', '1.H'], ['4C1', '4C1'])"
5b3z.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,222.568,220.647,"(['GLC(2_G_)', 'GLC(1_G_)'], [24.63, 26.28])","(['2.G', '1.G'], ['4C1', '4C1'])"
3wel.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,191.868,213.469,"(['GLC(3_D_)', 'GLC(2_D_)'], [15.77, 18.39])","(['3.D', '2.D'], ['4C1', '4C1'])"
3wel.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,216.373,225.243,"(['GLC(2_D_)', 'GLC(1_D_)'], [18.39, 26.32])","(['2.D', '1.D'], ['4C1', '4C1'])"
5gr1.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,220.773,238.656,"(['GLC(3_C_)', 'GLC(2_C_)'], [96.0, 61.49])","(['3.C', '2.C'], ['4C1', '4C1'])"
5gr1.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,231.821,236.851,"(['GLC(2_C_)', 'GLC(1_C_)'], [61.49, 55.55])","(['2.C', '1.C'], ['4C1', '-'])"
5gr1.pdb,F GLC 4 C2 C1 GLC 3 O4 C4,F GLC 4 C1 GLC 3 O4 C4 C5,245.26999999999998,249.613,"(['GLC(4_F_)', 'GLC(3_F_)'], [69.03, 50.04])","(['4.F', '3.F'], ['4C1', '4C1'])"
5gr1.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,227.327,240.92700000000002,"(['GLC(3_F_)', 'GLC(2_F_)'], [50.04, 44.52])","(['3.F', '2.F'], ['4C1', '4C1'])"
5gr1.pdb,F GLC 2 C2 C1 GLC 1 O4 C4,F GLC 2 C1 GLC 1 O4 C4 C5,183.833,215.162,"(['GLC(2_F_)', 'GLC(1_F_)'], [44.52, 83.53])","(['2.F', '1.F'], ['4C1', '-'])"
5gr1.pdb,E GLC 7 C2 C1 GLC 6 O4 C4,E GLC 7 C1 GLC 6 O4 C4 C5,187.614,204.901,"(['GLC(7_E_)', 'GLC(6_E_)'], [57.01, 50.89])","(['7.E', '6.E'], ['4C1', '4C1'])"
5gr1.pdb,E GLC 6 C2 C1 GLC 5 O4 C4,E GLC 6 C1 GLC 5 O4 C4 C5,164.554,199.727,"(['GLC(6_E_)', 'GLC(5_E_)'], [50.89, 57.41])","(['6.E', '5.E'], ['4C1', '4C1'])"
5gr1.pdb,E GLC 5 C2 C1 GLC 4 O4 C4,E GLC 5 C1 GLC 4 O4 C4 C5,224.837,246.716,"(['GLC(5_E_)', 'GLC(4_E_)'], [57.41, 72.71])","(['5.E', '4.E'], ['4C1', '4C1'])"
5gr1.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,243.899,217.758,"(['GLC(4_E_)', 'GLC(3_E_)'], [72.71, 76.09])","(['4.E', '3.E'], ['4C1', '4C1'])"
5gr1.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,220.477,230.874,"(['GLC(3_E_)', 'GLC(2_E_)'], [76.09, 89.06])","(['3.E', '2.E'], ['4C1', '-'])"
5gr1.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,202.659,221.921,"(['GLC(2_E_)', 'GLC(1_E_)'], [89.06, 80.68])","(['2.E', '1.E'], ['-', '-'])"
5gr1.pdb,D GLC 4 C2 C1 GLC 3 O4 C4,D GLC 4 C1 GLC 3 O4 C4 C5,219.26,215.935,"(['GLC(4_D_)', 'GLC(3_D_)'], [86.41, 60.96])","(['4.D', '3.D'], ['4C1', '4C1'])"
5gr1.pdb,D GLC 3 C2 C1 GLC 2 O4 C4,D GLC 3 C1 GLC 2 O4 C4 C5,239.449,224.307,"(['GLC(3_D_)', 'GLC(2_D_)'], [60.96, 53.3])","(['3.D', '2.D'], ['4C1', '4C1'])"
5gr1.pdb,D GLC 2 C2 C1 GLC 1 O4 C4,D GLC 2 C1 GLC 1 O4 C4 C5,216.185,214.272,"(['GLC(2_D_)', 'GLC(1_D_)'], [53.3, 76.19])","(['2.D', '1.D'], ['4C1', '4C1'])"
5gr1.pdb,B GLC 2 C2 C1 GLC 1 O4 C4,B GLC 2 C1 GLC 1 O4 C4 C5,213.096,254.618,"(['GLC(2_B_)', 'GLC(1_B_)'], [57.45, 79.28])","(['2.B', '1.B'], ['-', '4C1'])"
5gr1.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,257.839,253.95,"(['GLC(3_G_)', 'GLC(2_G_)'], [76.62, 94.79])","(['3.G', '2.G'], ['-', '-'])"
5gr1.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,244.702,192.091,"(['GLC(2_G_)', 'GLC(1_G_)'], [94.79, 82.28])","(['2.G', '1.G'], ['-', '4C1'])"
5svl.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,302.6586,241.70499999999998,"(['GLC(2_C_)', 'GLC(1_C_)'], [197.3, 196.46])","(['2.C', '1.C'], ['1C4', '4C1'])"
4ki0.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,226.616,225.381,"(['GLC(4_C_)', 'GLC(3_C_)'], [63.19, 65.62])","(['4.C', '3.C'], ['4C1', '4C1'])"
4ki0.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,226.936,251.534,"(['GLC(3_C_)', 'GLC(2_C_)'], [65.62, 83.15])","(['3.C', '2.C'], ['4C1', '4C1'])"
6dks.pdb,J GLC 2 C2 C1 GLC 1 O4 C4,J GLC 2 C1 GLC 1 O4 C4 C5,222.524,221.559,"(['GLC(2_J_)', 'GLC(1_J_)'], [54.96, 60.89])","(['2.J', '1.J'], ['4C1', '4C1'])"
6dks.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,221.18,227.183,"(['GLC(2_I_)', 'GLC(1_I_)'], [50.33, 60.42])","(['2.I', '1.I'], ['4C1', '4C1'])"
5x7q.pdb,F GLC 3 C2 C1 GLC 2 O4 C4,F GLC 3 C1 GLC 2 O4 C4 C5,224.122,230.069,"(['GLC(3_F_)', 'GLC(2_F_)'], [34.48, 36.48])","(['3.F', '2.F'], ['4C1', '4C1'])"
5x7q.pdb,E GLC 4 C2 C1 GLC 3 O4 C4,E GLC 4 C1 GLC 3 O4 C4 C5,240.73000000000002,229.033,"(['GLC(4_E_)', 'GLC(3_E_)'], [74.13, 44.33])","(['4.E', '3.E'], ['4C1', '4C1'])"
5x7q.pdb,E GLC 3 C2 C1 GLC 2 O4 C4,E GLC 3 C1 GLC 2 O4 C4 C5,214.681,232.275,"(['GLC(3_E_)', 'GLC(2_E_)'], [44.33, 51.73])","(['3.E', '2.E'], ['4C1', '4C1'])"
5x7q.pdb,E GLC 2 C2 C1 GLC 1 O4 C4,E GLC 2 C1 GLC 1 O4 C4 C5,206.611,233.803,"(['GLC(2_E_)', 'GLC(1_E_)'], [51.73, 72.73])","(['2.E', '1.E'], ['4C1', '4C1'])"
5x7q.pdb,J GLC 3 C2 C1 GLC 2 O4 C4,J GLC 3 C1 GLC 2 O4 C4 C5,219.412,228.027,"(['GLC(3_J_)', 'GLC(2_J_)'], [35.92, 35.62])","(['3.J', '2.J'], ['4C1', '4C1'])"
5x7q.pdb,G GLC 4 C2 C1 GLC 3 O4 C4,G GLC 4 C1 GLC 3 O4 C4 C5,223.394,233.878,"(['GLC(4_G_)', 'GLC(3_G_)'], [63.68, 49.26])","(['4.G', '3.G'], ['4C1', '4C1'])"
5x7q.pdb,G GLC 3 C2 C1 GLC 2 O4 C4,G GLC 3 C1 GLC 2 O4 C4 C5,223.428,221.899,"(['GLC(3_G_)', 'GLC(2_G_)'], [49.26, 44.82])","(['3.G', '2.G'], ['4C1', '4C1'])"
5x7q.pdb,G GLC 2 C2 C1 GLC 1 O4 C4,G GLC 2 C1 GLC 1 O4 C4 C5,223.062,230.159,"(['GLC(2_G_)', 'GLC(1_G_)'], [44.82, 48.34])","(['2.G', '1.G'], ['4C1', '4C1'])"
5x7q.pdb,I GLC 3 C2 C1 GLC 2 O4 C4,I GLC 3 C1 GLC 2 O4 C4 C5,217.991,228.43,"(['GLC(3_I_)', 'GLC(2_I_)'], [39.49, 43.77])","(['3.I', '2.I'], ['4C1', '4C1'])"
5x7q.pdb,I GLC 2 C2 C1 GLC 1 O4 C4,I GLC 2 C1 GLC 1 O4 C4 C5,215.566,231.759,"(['GLC(2_I_)', 'GLC(1_I_)'], [43.77, 55.77])","(['2.I', '1.I'], ['4C1', '4C1'])"
5x7q.pdb,C GLC 5 C2 C1 GLC 4 O4 C4,C GLC 5 C1 GLC 4 O4 C4 C5,189.138,224.894,"(['GLC(5_C_)', 'GLC(4_C_)'], [90.46, 68.06])","(['5.C', '4.C'], ['4C1', '4C1'])"
5x7q.pdb,C GLC 4 C2 C1 GLC 3 O4 C4,C GLC 4 C1 GLC 3 O4 C4 C5,221.446,225.444,"(['GLC(4_C_)', 'GLC(3_C_)'], [68.06, 46.51])","(['4.C', '3.C'], ['4C1', '4C1'])"
5x7q.pdb,C GLC 3 C2 C1 GLC 2 O4 C4,C GLC 3 C1 GLC 2 O4 C4 C5,225.607,220.319,"(['GLC(3_C_)', 'GLC(2_C_)'], [46.51, 40.96])","(['3.C', '2.C'], ['4C1', '4C1'])"
5x7q.pdb,C GLC 2 C2 C1 GLC 1 O4 C4,C GLC 2 C1 GLC 1 O4 C4 C5,223.928,230.018,"(['GLC(2_C_)', 'GLC(1_C_)'], [40.96, 45.31])","(['2.C', '1.C'], ['4C1', '4C1'])"
